Index,Global_active_power KW,Sub_metering_1 J,Sub_metering_2 J,Sub_metering_3 J
1147,2.014,0,0,17
1148,1.992,0,0,17
1149,1.996,0,0,17
1150,2.002,0,0,18
1151,1.964,0,0,17
1152,1.93,0,0,17
1153,1.83,0,0,17
1154,1.706,0,1,17
1155,2.93,0,2,18
1156,3.182,0,1,17
1157,1.718,0,1,17
1158,1.716,0,2,17
1159,1.71,0,1,17
1160,1.712,0,2,18
1161,1.702,0,1,17
1162,1.732,0,1,17
1163,1.722,0,2,17
1164,1.712,0,1,17
1165,1.716,0,1,18
1166,1.714,0,2,17
1167,1.71,0,1,17
1168,1.722,0,1,17
1169,1.72,0,2,17
1170,1.714,0,1,18
1171,1.736,0,1,17
1172,1.726,0,1,17
1173,1.712,0,2,18
1174,1.72,0,1,17
1175,1.718,0,1,17
1176,1.704,0,1,17
1177,1.754,0,1,18
1178,1.798,0,2,17
1179,1.742,0,0,17
1180,1.74,0,0,18
1181,1.742,0,0,17
1182,1.75,0,0,18
1183,1.736,0,0,17
1184,1.712,0,0,17
1185,1.566,0,0,18
1186,1.488,0,0,17
1187,1.494,0,0,17
1188,1.504,0,0,18
1189,1.498,0,0,17
1190,1.44,0,0,17
1191,1.44,0,0,18
1192,1.434,0,0,17
1193,1.446,0,0,18
1194,1.442,0,0,17
1195,1.434,0,0,18
1196,1.456,0,0,17
1197,1.462,0,0,18
1198,1.478,0,0,18
1199,1.47,0,0,18
1200,1.456,0,0,18
1201,1.45,0,0,17
1202,1.448,0,0,18
1203,1.442,0,0,18
1204,1.446,0,0,17
1205,1.446,0,0,18
1206,1.44,0,0,18
1207,1.44,0,0,18
1208,1.436,0,0,17
1209,1.44,0,0,18
1210,1.436,0,0,18
1211,1.434,0,0,17
1212,1.648,0,0,18
1213,1.734,0,0,17
1214,1.816,0,0,18
1215,1.808,0,0,17
1216,1.822,0,0,18
1217,1.822,0,0,18
1218,1.826,0,0,18
1219,1.824,0,0,17
1220,1.82,0,0,18
1221,1.81,0,0,18
1222,1.81,0,0,17
1223,1.806,0,0,18
1224,1.814,0,0,18
1225,1.812,0,0,17
1226,1.784,0,0,18
1227,1.758,0,0,18
1228,1.768,0,0,18
1229,1.764,0,0,18
1230,1.764,0,0,18
1231,2.152,0,0,18
1232,3.092,0,0,17
1233,1.79,0,0,18
1234,1.76,0,0,18
1235,1.752,0,0,18
1236,1.75,0,0,17
1237,1.744,0,0,18
1238,1.77,0,0,18
1239,1.794,0,0,18
1240,1.774,0,0,18
1241,1.782,0,0,18
1242,1.788,0,0,18
1243,2.4,0,0,18
1244,1.8,0,0,18
1245,1.938,0,0,19
1246,2.304,0,0,18
1247,2.066,0,0,18
1248,1.938,0,0,18
1249,1.802,0,0,19
1250,1.954,0,0,18
1251,2.058,0,0,18
1252,2.102,0,0,18
1253,2.118,0,0,18
1254,2.12,0,0,19
1255,2.106,0,0,18
1256,2.124,0,0,18
1257,2.134,0,0,19
1258,2.134,0,0,19
1259,2.12,0,0,18
1260,2.122,0,0,19
1261,2.118,0,0,18
1262,2.106,0,0,19
1263,2.136,0,0,18
1264,2.51,0,0,19
1265,2.68,0,0,18
1266,2.372,0,0,19
1267,2.154,0,0,18
1268,2.146,0,0,18
1269,2.14,0,0,19
1270,2.142,0,0,18
1271,2.228,0,0,18
1272,2.19,0,0,18
1273,2.122,0,0,19
1274,2.118,0,0,18
1275,2.12,0,0,18
1276,2.118,0,0,18
1277,2.11,0,0,18
1278,2.11,0,0,18
1279,2.11,0,0,18
1280,2.108,0,0,18
1281,2.104,0,0,18
1282,1.856,0,0,18
1283,1.858,0,2,18
1284,1.87,0,1,18
1285,2.046,0,1,18
1286,2.152,0,2,18
1287,2.17,0,1,18
1288,2.162,0,2,19
1289,2.16,0,1,18
1290,2.154,0,1,18
1291,2.238,0,2,18
1292,2.24,0,1,18
1293,2.248,0,2,19
1294,2.188,0,1,18
1295,2.152,0,1,18
1296,2.13,0,2,19
1297,2.11,0,1,18
1298,2.112,0,1,18
1299,2.12,0,2,18
1300,2.108,0,1,18
1301,2.106,0,1,18
1302,2.076,0,1,18
1303,1.996,0,2,18
1304,2.004,0,1,18
1305,2.01,0,1,18
1306,2.002,0,1,18
1307,1.934,0,0,18
1308,1.954,0,0,18
1309,2.06,0,0,18
1310,2.022,0,0,18
1311,2.128,0,0,18
1312,2.18,0,0,17
1313,2.178,0,0,18
1314,2.172,0,0,18
1315,2.18,0,0,18
1316,2.1,0,0,18
1317,2.142,0,0,18
1318,2.144,0,0,17
1319,2.07,0,0,18
1320,2.042,0,0,18
1321,3.006,0,0,18
1322,3.156,1,0,18
1323,3.118,1,0,18
1324,3.124,2,0,18
1325,4.502,1,0,17
1326,5.57,1,0,17
1327,3.054,1,0,18
1328,2.886,1,0,18
1329,2.902,2,0,18
1330,2.892,1,0,18
1331,2.888,1,0,17
1332,2.88,1,0,18
1333,2.858,1,0,18
1334,3.382,9,0,17
1335,4.944,38,0,17
1336,4.928,38,0,17
1337,4.908,38,0,17
1338,4.918,37,0,18
1339,4.956,38,0,17
1340,4.944,38,0,17
1341,4.968,38,0,17
1342,4.89,38,0,18
1343,4.9,38,0,17
1344,2.812,4,0,18
1345,4.794,33,0,17
1346,2.92,5,0,18
1347,2.852,1,0,17
1348,2.814,2,0,18
1349,2.744,1,0,17
1350,2.76,1,0,18
1351,2.758,1,0,18
1352,2.824,2,0,18
1353,2.848,1,0,17
1354,2.844,1,0,18
1355,2.81,1,0,17
1356,2.82,1,0,18
1357,2.818,2,0,17
1358,2.842,1,0,18
1359,2.834,1,0,17
1360,2.83,1,0,18
1361,2.824,1,0,18
1362,2.814,2,0,17
1363,2.794,1,0,17
1364,2.794,1,0,18
1365,2.78,1,0,17
1366,2.78,1,0,17
1367,2.756,2,0,17
1368,2.748,0,0,18
1369,2.776,2,0,17
1370,2.842,1,0,17
1371,2.856,1,0,17
1372,2.798,1,0,18
1373,2.81,1,0,18
1374,2.81,2,0,17
1375,2.792,1,0,18
1376,2.792,1,0,17
1377,2.75,1,0,17
1378,2.762,1,0,18
1379,4.838,34,0,17
1380,4.878,37,0,17
1381,4.864,37,0,17
1382,4.868,38,0,17
1383,4.876,37,0,17
1384,4.81,37,0,17
1385,4.79,37,0,17
1386,4.784,37,0,17
1387,4.806,37,0,16
1388,4.834,37,0,17
1389,4.856,38,0,18
1390,4.844,37,0,17
1391,4.912,37,0,17
1392,3.12,8,0,17
1393,2.73,0,0,17
1394,2.962,0,0,17
1395,2.764,0,0,18
1396,2.748,1,0,17
1397,2.722,0,0,17
1398,2.768,0,0,18
1399,2.832,0,0,17
1400,2.804,0,0,17
1401,2.788,0,0,17
1402,2.802,0,0,18
1403,2.8,0,0,17
1404,2.776,0,0,17
1405,2.768,0,0,16
1406,2.798,0,0,17
1407,2.846,0,0,17
1408,3.234,0,0,17
1409,3.256,0,0,17
1410,3.272,0,0,17
1411,3.328,0,0,17
1412,3.316,0,0,17
1413,3.39,0,0,17
1414,3.418,0,1,17
1415,3.384,0,1,16
1416,3.374,0,2,17
1417,3.388,0,1,17
1418,3.376,0,2,17
1419,3.354,0,1,16
1420,3.472,0,1,17
1421,3.484,0,2,16
1422,3.422,0,1,16
1423,3.416,0,1,17
1424,3.446,0,2,16
1425,3.66,0,1,17
1426,3.586,0,1,17
1427,3.556,0,2,16
1428,3.604,0,1,17
1429,3.728,0,1,17
1430,3.7,0,2,17
1431,3.678,0,1,17
1432,3.67,0,1,17
1433,3.702,0,1,17
1434,3.744,0,1,16
1435,3.796,0,2,17
1436,3.808,0,1,17
1437,3.58,0,1,17
1438,3.37,0,1,17
1439,3.13,0,0,17
1440,3.238,0,0,16
1441,3.39,0,0,17
1442,3.36,0,0,16
1443,3.4,0,0,17
1444,3.396,0,0,17
1445,3.282,0,0,16
1446,2.996,0,0,17
1447,3.002,0,0,16
1448,3.0,0,0,17
1449,2.994,0,0,17
1450,3.058,0,0,16
1451,3.118,0,0,17
1452,3.168,0,0,17
1453,3.262,0,0,17
1454,3.306,0,0,17
1455,3.288,0,0,17
1456,3.282,0,0,16
1457,3.292,0,0,17
1458,3.28,0,0,17
1459,3.502,0,0,17
1460,3.376,0,0,17
1461,3.332,0,0,17
1462,3.292,0,0,17
1463,3.28,0,0,17
1464,3.298,0,0,17
1465,3.296,0,0,17
1466,3.274,0,0,17
1467,3.412,0,0,17
1468,3.412,0,0,17
1469,3.418,0,0,17
1470,3.416,0,0,17
1471,3.418,0,0,18
1472,3.43,0,0,17
1473,3.434,0,0,17
1474,3.792,0,0,17
1475,3.652,0,0,17
1476,3.59,0,0,17
1477,3.328,0,0,17
1478,3.336,0,0,17
1479,3.386,0,0,17
1480,3.528,0,0,17
1481,3.496,0,0,17
1482,3.396,0,0,17
1483,3.266,0,0,17
1484,3.34,0,0,17
1485,3.26,0,0,17
1486,3.236,0,0,17
1487,3.216,0,0,17
1488,3.232,0,0,17
1489,3.236,0,0,17
1490,3.254,0,0,17
1491,3.308,0,0,18
1492,3.612,0,0,17
1493,4.1,0,0,17
1494,6.254,0,0,17
1495,6.204,0,0,16
1496,4.536,0,0,17
1497,3.606,0,0,17
1498,3.594,0,0,17
1499,3.614,0,0,17
1500,3.612,0,0,17
1501,3.612,0,0,17
1502,3.576,0,0,17
1503,3.552,0,0,17
1504,3.55,0,0,17
1505,3.566,0,0,17
1506,3.66,0,0,17
1507,3.624,0,0,17
1508,3.626,0,0,17
1509,3.62,0,0,16
1510,3.42,0,0,17
1511,3.356,0,0,17
1512,3.362,0,0,17
1513,3.372,0,0,17
1514,3.38,0,0,17
1515,3.344,0,0,17
1516,3.612,0,0,17
1517,3.652,0,0,17
1518,3.638,0,0,17
1519,3.618,0,0,17
1520,3.588,0,0,17
1521,3.596,0,0,16
1522,3.708,0,0,17
1523,3.79,0,0,17
1524,3.76,0,0,17
1525,3.754,0,0,16
1526,3.742,0,0,17
1527,3.954,0,0,17
1528,3.81,0,0,16
1529,3.808,0,0,17
1530,3.978,0,0,16
1531,3.974,0,0,16
1532,4.006,0,0,16
1533,4.112,0,0,17
1534,4.06,0,0,16
1535,4.05,0,0,16
1536,4.046,0,0,16
1537,4.078,0,0,17
1538,4.18,0,0,17
1539,4.132,0,0,16
1540,3.768,0,0,17
1541,3.556,0,0,17
1542,3.528,0,0,17
1543,2.922,0,0,17
1544,2.42,0,0,16
1545,2.398,0,0,17
1546,2.398,0,1,16
1547,2.388,0,2,17
1548,2.432,0,1,17
1549,3.764,0,2,16
1550,3.782,0,1,17
1551,3.222,0,1,17
1552,2.21,0,2,16
1553,2.208,0,1,17
1554,2.22,0,1,17
1555,2.234,0,2,17
1556,2.224,0,1,18
1557,2.164,0,2,17
1558,2.472,0,1,17
1559,2.506,0,1,17
1560,2.168,0,1,17
1561,2.154,0,2,17
1562,2.146,0,1,17
1563,2.134,0,1,16
1564,2.104,0,1,17
1565,2.104,0,2,17
1566,2.116,0,1,16
1567,2.114,0,1,17
1568,2.532,0,1,16
1569,2.478,0,1,17
1570,2.366,0,0,17
1571,2.74,0,0,16
1572,3.424,0,0,17
1573,3.538,0,0,16
1574,4.012,0,0,17
1575,4.842,0,0,16
1576,3.578,0,0,17
1577,3.438,0,0,16
1578,3.29,0,0,17
1579,3.13,0,0,17
1580,3.15,0,0,16
1581,3.314,0,0,17
1582,3.022,0,0,16
1583,3.004,0,0,17
1584,3.02,0,0,17
1585,2.96,0,0,16
1586,3.544,0,0,17
1587,2.934,0,0,16
1588,3.034,0,0,17
1589,3.244,0,0,16
1590,3.304,0,0,17
1591,3.024,0,0,16
1592,3.032,0,0,17
1593,2.826,0,0,16
1594,2.558,0,0,17
1595,2.514,0,0,16
1596,2.406,0,0,17
1597,2.388,0,0,16
1598,2.314,0,0,17
1599,2.326,0,0,17
1600,2.56,0,0,17
1601,2.67,0,0,17
1602,2.42,0,0,16
1603,2.55,0,0,17
1604,2.6,0,0,17
1605,2.628,0,1,16
1606,2.632,0,2,17
1607,2.664,0,1,16
1608,2.576,0,2,17
1609,2.972,0,1,17
1610,3.202,0,2,17
1611,3.178,0,1,17
1612,3.19,0,1,17
1613,3.26,0,2,17
1614,3.262,0,1,17
1615,3.39,0,2,17
1616,3.566,0,1,17
1617,3.668,0,2,16
1618,4.464,0,1,17
1619,4.448,0,1,17
1620,3.698,0,2,17
1621,3.712,0,1,17
1622,3.732,0,1,17
1623,3.736,0,1,18
1624,3.66,0,2,17
1625,3.636,0,1,17
1626,3.62,0,1,17
1627,3.614,0,2,18
1628,3.59,0,1,17
1629,3.61,0,1,17
1630,3.616,0,1,17
1631,3.644,0,2,17
1632,3.822,0,1,17
1633,3.538,0,1,17
1634,3.504,0,1,18
1635,3.682,0,2,17
1636,3.694,0,1,18
1637,3.692,0,1,17
1638,3.712,0,1,18
1639,3.628,0,2,18
1640,3.374,0,1,17
1641,3.368,0,1,18
1642,3.352,0,1,17
1643,3.35,0,1,18
1644,3.318,0,2,17
1645,3.324,0,1,18
1646,3.594,0,1,17
1647,3.798,0,1,18
1648,3.852,0,2,17
1649,3.832,0,1,17
1650,3.832,0,1,18
1651,3.75,0,1,17
1652,3.568,0,2,17
1653,3.476,0,1,18
1654,3.316,0,1,17
1655,3.274,0,1,17
1656,3.244,0,1,17
1657,3.576,0,2,18
1658,3.898,0,1,17
1659,3.638,0,1,17
1660,3.204,0,1,18
1661,3.078,0,1,17
1662,3.076,0,2,18
1663,3.086,0,1,17
1664,3.002,0,1,18
1665,2.992,0,1,17
1666,3.038,0,1,17
1667,3.088,0,2,18
1668,3.116,0,1,17
1669,3.108,0,1,18
1670,3.096,0,1,17
1671,3.086,0,1,18
1672,3.076,0,2,17
1673,3.08,0,1,17
1674,3.08,0,1,18
1675,3.096,0,1,17
1676,3.13,0,1,17
1677,3.074,0,2,18
1678,3.118,0,1,17
1679,3.082,0,1,18
1680,3.068,0,1,17
1681,3.084,0,1,17
1682,3.268,0,2,18
1683,3.316,0,1,17
1684,3.07,0,1,18
1685,3.1,0,1,17
1686,3.098,0,1,18
1687,3.096,0,2,17
1688,3.1,0,1,18
1689,3.094,0,1,17
1690,3.1,0,1,18
1691,3.118,0,1,18
1692,3.124,0,2,18
1693,3.108,0,1,17
1694,3.14,0,1,18
1695,3.138,0,1,18
1696,3.12,0,1,18
1697,3.102,0,1,18
1698,3.098,0,2,17
1699,3.086,0,1,18
1700,3.08,0,1,17
1701,2.996,0,1,17
1702,2.914,0,1,18
1703,2.986,0,2,17
1704,2.84,0,1,18
1705,2.824,0,1,17
1706,2.97,0,1,17
1707,2.91,0,1,18
1708,2.754,0,1,17
1709,2.588,0,2,18
1710,2.624,0,1,17
1711,2.614,0,1,18
1712,2.618,0,1,18
1713,2.604,0,1,18
1714,2.596,0,1,17
1715,2.588,0,2,18
1716,2.694,0,1,17
1717,2.69,0,1,18
1718,2.682,0,1,17
1719,2.688,0,1,18
1720,2.688,0,1,17
1721,2.688,0,2,18
1722,2.694,0,1,17
1723,2.69,0,1,18
1724,2.688,0,1,17
1725,2.156,0,1,10
1726,1.65,0,1,0
1727,1.652,0,2,0
1728,1.646,0,1,0
1729,1.656,0,1,0
1730,1.648,0,1,0
1731,1.654,0,1,0
1732,1.632,0,1,0
1733,1.632,0,2,0
1734,1.676,0,1,0
1735,1.714,0,1,0
1736,1.72,0,1,0
1737,1.726,0,1,0
1738,1.722,0,1,0
1739,1.654,0,0,0
1740,1.662,0,0,0
1741,1.66,0,0,0
1742,1.66,0,0,0
1743,1.654,0,0,0
1744,1.652,0,0,0
1745,1.582,0,0,0
1746,1.582,0,0,0
1747,1.542,0,0,0
1748,1.678,0,0,0
1749,1.748,0,0,0
1750,1.752,0,0,0
1751,1.91,0,0,0
1752,2.136,0,0,0
1753,1.754,0,0,0
1754,0.862,0,0,0
1755,0.812,0,0,0
1756,0.808,0,0,0
1757,0.806,0,0,0
1758,0.812,0,0,0
1759,0.818,0,0,0
1760,0.82,0,0,0
1761,0.848,0,0,0
1762,0.914,0,0,0
1763,0.902,0,0,0
1764,0.902,0,0,0
1765,0.902,0,0,0
1766,0.902,0,0,0
1767,0.888,0,0,0
1768,0.892,0,0,0
1769,0.85,0,0,0
1770,0.796,0,0,0
1771,0.9,0,0,0
1772,0.912,0,0,0
1773,0.912,0,0,0
1774,0.914,0,0,0
1775,0.938,0,0,0
1776,0.952,0,0,0
1777,1.116,0,0,0
1778,0.864,0,0,0
1779,0.724,0,0,0
1780,0.602,0,0,0
1781,0.566,0,0,0
1782,0.566,0,0,0
1783,0.566,0,0,0
1784,0.564,0,0,0
1785,0.56,0,0,0
1786,0.5,0,0,0
1787,0.492,0,0,0
1788,0.496,0,0,0
1789,0.498,0,0,0
1790,0.416,0,0,0
1791,0.404,0,0,0
1792,0.404,0,0,0
1793,0.318,0,0,0
1794,0.292,0,0,0
1795,0.29,0,0,0
1796,0.288,0,0,0
1797,0.286,0,0,0
1798,0.288,0,0,0
1799,0.396,0,1,0
1800,0.382,0,1,0
1801,0.382,0,2,0
1802,0.38,0,1,0
1803,0.378,0,2,0
1804,0.444,0,1,0
1805,0.478,0,2,0
1806,0.472,0,1,0
1807,0.47,0,2,0
1808,0.47,0,1,0
1809,0.468,0,2,0
1810,0.464,0,1,0
1811,0.462,0,1,0
1812,0.396,0,1,0
1813,0.378,0,2,0
1814,0.378,0,1,0
1815,0.376,0,1,0
1816,0.374,0,2,0
1817,0.44,0,1,0
1818,0.452,0,1,0
1819,0.454,0,1,0
1820,0.454,0,1,0
1821,0.452,0,2,0
1822,0.45,0,1,0
1823,0.446,0,1,0
1824,0.444,0,1,0
1825,0.442,0,2,0
1826,0.44,0,1,0
1827,0.388,0,1,0
1828,0.366,0,1,0
1829,0.364,0,1,0
1830,0.366,0,1,0
1831,0.284,0,2,0
1832,0.276,0,1,0
1833,0.274,0,1,0
1834,0.274,0,1,0
1835,0.274,0,1,0
1836,0.276,0,1,0
1837,0.278,0,2,0
1838,0.238,0,0,0
1839,0.208,0,0,0
1840,0.206,0,0,0
1841,0.206,0,0,0
1842,0.206,0,0,0
1843,0.204,0,0,0
1844,0.204,0,0,0
1845,0.212,0,0,0
1846,0.316,0,0,0
1847,0.308,0,0,0
1848,0.306,0,0,0
1849,0.306,0,0,0
1850,0.306,0,0,0
1851,0.306,0,0,0
1852,0.302,0,0,0
1853,0.302,0,0,0
1854,0.3,0,0,0
1855,0.3,0,0,0
1856,0.302,0,0,0
1857,0.3,0,0,0
1858,0.316,0,0,0
1859,0.376,0,0,0
1860,0.374,0,0,0
1861,0.372,0,0,0
1862,0.372,0,0,0
1863,0.372,0,0,0
1864,0.368,0,0,0
1865,0.368,0,0,0
1866,0.366,0,0,0
1867,0.366,0,0,0
1868,0.342,0,0,0
1869,0.294,0,0,0
1870,0.23,0,0,0
1871,0.202,0,0,0
1872,0.202,0,0,0
1873,0.202,0,0,0
1874,0.204,0,0,0
1875,0.204,0,0,0
1876,0.204,0,0,0
1877,0.206,0,0,0
1878,0.204,0,0,0
1879,0.204,0,0,0
1880,0.202,0,0,0
1881,0.202,0,0,0
1882,0.202,0,0,0
1883,0.202,0,0,0
1884,0.202,0,0,0
1885,0.3,0,0,0
1886,0.31,0,0,0
1887,0.308,0,0,0
1888,0.306,0,0,0
1889,0.304,0,0,0
1890,0.3,0,0,0
1891,0.3,0,0,0
1892,0.296,0,0,0
1893,0.296,0,0,0
1894,0.296,0,0,0
1895,0.296,0,0,0
1896,0.296,0,0,0
1897,0.296,0,0,0
1898,0.298,0,0,0
1899,0.298,0,0,0
1900,0.324,0,0,0
1901,0.372,0,0,0
1902,0.372,0,0,0
1903,0.372,0,0,0
1904,0.368,0,0,0
1905,0.368,0,0,0
1906,0.368,0,0,0
1907,0.348,0,0,0
1908,0.276,0,0,0
1909,0.274,0,0,0
1910,0.226,0,0,0
1911,0.292,0,0,0
1912,0.292,0,2,0
1913,0.292,0,1,0
1914,0.294,0,2,0
1915,0.292,0,1,0
1916,0.29,0,2,0
1917,0.29,0,1,0
1918,0.288,0,2,0
1919,0.286,0,1,0
1920,0.286,0,2,0
1921,0.284,0,1,0
1922,0.282,0,1,0
1923,0.398,0,2,0
1924,0.382,0,1,0
1925,0.38,0,1,0
1926,0.376,0,1,0
1927,0.374,0,2,0
1928,0.372,0,1,0
1929,0.372,0,1,0
1930,0.37,0,1,0
1931,0.37,0,2,0
1932,0.37,0,1,0
1933,0.37,0,1,0
1934,0.37,0,1,0
1935,0.368,0,1,0
1936,0.368,0,2,0
1937,0.368,0,1,0
1938,0.328,0,0,0
1939,0.298,0,0,0
1940,0.296,0,0,0
1941,0.296,0,0,0
1942,0.294,0,0,0
1943,0.374,0,0,0
1944,0.28,0,0,0
1945,0.28,0,0,0
1946,0.282,0,0,0
1947,0.282,0,0,0
1948,0.28,0,0,0
1949,0.28,0,0,0
1950,0.276,0,0,0
1951,0.276,0,0,0
1952,0.218,0,0,0
1953,0.204,0,0,0
1954,0.204,0,0,0
1955,0.206,0,0,0
1956,0.208,0,0,0
1957,0.21,0,0,0
1958,0.21,0,0,0
1959,0.278,0,0,0
1960,0.314,0,0,0
1961,0.312,0,0,0
1962,0.312,0,0,0
1963,0.312,0,0,0
1964,0.312,0,0,0
1965,0.312,0,0,0
1966,0.31,0,0,0
1967,0.308,0,0,0
1968,0.304,0,0,0
1969,0.304,0,0,0
1970,0.304,0,0,0
1971,0.302,0,0,0
1972,0.302,0,0,0
1973,0.304,0,0,0
1974,0.304,0,0,0
1975,0.304,0,0,0
1976,0.304,0,0,0
1977,0.302,0,0,0
1978,0.302,0,0,0
1979,0.24,0,0,0
1980,0.21,0,0,0
1981,0.21,0,0,0
1982,0.21,0,0,0
1983,0.212,0,0,0
1984,0.212,0,0,0
1985,0.304,0,0,0
1986,0.286,0,0,0
1987,0.286,0,0,0
1988,0.284,0,0,0
1989,0.284,0,0,0
1990,0.282,0,0,0
1991,0.282,0,0,0
1992,0.28,0,0,0
1993,0.26,0,0,0
1994,0.208,0,0,0
1995,0.264,0,0,0
1996,0.318,0,0,0
1997,0.312,0,0,0
1998,0.31,0,0,0
1999,0.308,0,0,0
2000,0.308,0,0,0
2001,0.308,0,0,0
2002,0.308,0,0,0
2003,0.308,0,0,0
2004,0.308,0,0,0
2005,0.304,0,0,0
2006,0.306,0,0,0
2007,0.306,0,0,0
2008,0.304,0,0,0
2009,0.306,0,0,0
2010,0.306,0,0,0
2011,0.304,0,0,0
2012,0.304,0,0,0
2013,0.304,0,0,0
2014,0.272,0,0,0
2015,0.212,0,0,0
2016,0.212,0,0,0
2017,0.21,0,0,0
2018,0.208,0,0,0
2019,0.282,0,0,0
2020,0.296,0,2,0
2021,0.296,0,1,0
2022,0.296,0,2,0
2023,0.296,0,1,0
2024,0.296,0,2,0
2025,0.296,0,1,0
2026,0.296,0,1,0
2027,0.368,0,2,0
2028,0.366,0,1,0
2029,0.368,0,2,0
2030,0.368,0,1,0
2031,0.47,0,1,0
2032,0.47,0,2,0
2033,0.464,0,1,0
2034,0.458,0,1,0
2035,0.448,0,2,0
2036,0.378,0,1,0
2037,0.376,0,1,0
2038,0.378,0,1,0
2039,0.378,0,2,0
2040,0.378,0,1,0
2041,0.38,0,1,0
2042,0.378,0,1,0
2043,0.376,0,2,0
2044,0.372,0,1,0
2045,0.3,0,0,0
2046,0.3,0,0,0
2047,0.298,0,0,0
2048,0.298,0,0,0
2049,0.248,0,0,0
2050,0.206,0,0,0
2051,0.206,0,0,0
2052,0.208,0,0,0
2053,0.206,0,0,0
2054,0.206,0,0,0
2055,0.208,0,0,0
2056,0.208,0,0,0
2057,0.208,0,0,0
2058,0.21,0,0,0
2059,0.21,0,0,0
2060,0.208,0,0,0
2061,0.208,0,0,0
2062,0.204,0,0,0
2063,0.206,0,0,0
2064,0.206,0,0,0
2065,0.206,0,0,0
2066,0.302,0,0,0
2067,0.316,0,0,0
2068,0.31,0,0,0
2069,0.31,0,0,0
2070,0.376,0,0,0
2071,0.384,0,0,0
2072,0.382,0,0,0
2073,0.382,0,0,0
2074,0.378,0,0,0
2075,0.376,0,0,0
2076,0.376,0,0,0
2077,0.378,0,0,0
2078,0.384,0,0,0
2079,0.316,0,0,0
2080,0.302,0,0,0
2081,0.3,0,0,0
2082,0.3,0,0,0
2083,0.272,0,0,0
2084,0.21,0,0,0
2085,0.21,0,0,0
2086,0.21,0,0,0
2087,0.21,0,0,0
2088,0.21,0,0,0
2089,0.21,0,0,0
2090,0.212,0,0,0
2091,0.21,0,0,0
2092,0.21,0,0,0
2093,0.24,0,0,0
2094,1.368,0,0,17
2095,1.358,0,0,20
2096,1.342,0,0,18
2097,1.326,0,0,19
2098,1.312,0,0,18
2099,1.306,0,0,19
2100,1.352,0,0,18
2101,1.41,0,0,18
2102,1.422,0,0,19
2103,1.418,0,0,18
2104,1.422,0,0,18
2105,1.424,0,0,19
2106,1.408,0,0,18
2107,1.398,0,0,18
2108,1.398,0,0,18
2109,1.412,0,0,19
2110,1.398,0,0,18
2111,1.39,0,0,18
2112,1.392,0,0,18
2113,1.394,0,0,19
2114,1.472,0,0,18
2115,1.486,0,0,18
2116,1.482,0,0,19
2117,1.404,0,0,18
2118,1.394,0,0,19
2119,1.394,0,0,18
2120,1.382,0,0,18
2121,1.376,0,0,19
2122,1.366,0,0,18
2123,1.306,0,0,18
2124,1.302,0,0,18
2125,1.304,0,0,19
2126,1.308,0,0,18
2127,1.316,0,0,18
2128,1.328,0,0,19
2129,1.334,0,0,19
2130,1.33,0,0,18
2131,1.332,0,0,19
2132,1.334,0,0,18
2133,1.41,0,0,19
2134,1.382,0,1,18
2135,0.404,0,2,0
2136,0.4,0,1,0
2137,0.396,0,1,0
2138,0.394,0,2,0
2139,0.39,0,1,0
2140,0.388,0,2,0
2141,0.388,0,1,0
2142,0.386,0,2,0
2143,0.384,0,1,0
2144,0.382,0,1,0
2145,0.382,0,2,0
2146,0.38,0,1,0
2147,0.378,0,1,0
2148,0.374,0,2,0
2149,0.374,0,1,0
2150,0.304,0,1,0
2151,0.282,0,1,0
2152,0.282,0,2,0
2153,0.282,0,1,0
2154,0.282,0,1,0
2155,0.28,0,1,0
2156,0.278,0,2,0
2157,0.282,0,1,0
2158,0.286,0,0,0
2159,0.288,0,0,0
2160,0.288,0,0,0
2161,0.282,0,0,0
2162,0.284,0,0,0
2163,0.282,0,0,0
2164,0.284,0,0,0
2165,0.284,0,0,0
2166,0.246,0,0,0
2167,0.26,0,0,0
2168,0.316,0,0,0
2169,0.31,0,0,0
2170,0.31,0,0,0
2171,0.308,0,0,0
2172,0.314,0,0,0
2173,0.314,0,0,0
2174,0.31,0,0,0
2175,0.306,0,0,0
2176,0.306,0,0,0
2177,0.304,0,0,0
2178,0.302,0,0,0
2179,0.298,0,0,0
2180,0.3,0,0,0
2181,0.302,0,0,0
2182,0.3,0,0,0
2183,0.218,0,0,0
2184,0.208,0,0,0
2185,0.208,0,0,0
2186,0.206,0,0,0
2187,0.214,0,0,0
2188,0.214,0,0,0
2189,0.214,0,0,0
2190,0.214,0,0,0
2191,0.212,0,0,0
2192,0.212,0,0,0
2193,0.212,0,0,0
2194,0.212,0,0,0
2195,0.206,0,0,0
2196,0.208,0,0,0
2197,0.214,0,0,0
2198,0.214,0,0,0
2199,0.216,0,0,0
2200,0.246,0,0,0
2201,0.322,0,0,0
2202,0.374,0,0,0
2203,0.39,0,0,0
2204,0.39,0,0,0
2205,0.388,0,0,0
2206,0.388,0,0,0
2207,0.386,0,0,0
2208,0.382,0,0,0
2209,0.38,0,0,0
2210,0.378,0,0,0
2211,0.308,0,0,0
2212,0.304,0,0,0
2213,0.306,0,0,0
2214,0.304,0,0,0
2215,0.3,0,0,0
2216,0.216,0,0,0
2217,0.216,0,0,0
2218,0.216,0,0,0
2219,0.214,0,0,0
