Index,Global_active_power KW,Global_reactive_power KW,Apparent_power_KVA
804,0.66,0.09,0.6661080993352355
805,0.638,0.084,0.6435060217278468
806,0.478,0.092,0.48677304773374624
807,0.316,0.0,0.316
808,0.33,0.0,0.33
809,0.38,0.0,0.38
810,0.522,0.0,0.522
811,0.422,0.0,0.422
812,0.262,0.0,0.262
813,0.22,0.0,0.22
814,0.246,0.0,0.246
815,0.212,0.0,0.212
816,0.242,0.0,0.242
817,0.222,0.0,0.222
818,0.24,0.0,0.24
819,0.216,0.0,0.216
820,0.228,0.0,0.228
821,0.21,0.0,0.21
822,0.276,0.0,0.276
823,0.322,0.104,0.33837848631377265
824,0.336,0.108,0.3529305880764658
825,0.318,0.108,0.3358392472597567
826,0.314,0.11,0.3327100840070827
827,0.328,0.114,0.34724631027557373
828,0.308,0.108,0.3263862742212056
829,0.326,0.112,0.34470277051396037
830,0.304,0.108,0.32261432082286734
831,2.206,0.086,2.2076757008220205
832,2.338,0.072,2.3391083771386056
833,2.362,0.076,2.36322237633279
834,2.356,0.074,2.3571618527373124
835,2.324,0.0,2.324
836,2.264,0.056,2.264692473604308
837,2.28,0.052,2.2805929053647427
838,2.258,0.056,2.258694313093297
839,2.306,0.048,2.3064995122479433
840,2.288,0.054,2.288637149047441
841,2.3,0.048,2.300500815040064
842,2.346,0.0,2.346
843,2.378,0.054,2.3786130412490385
844,2.346,0.048,2.3464909972126464
845,2.35,0.05,2.350531854708632
846,2.326,0.0,2.326
847,2.336,0.048,2.336493098641637
848,2.326,0.0,2.326
849,0.504,0.08,0.510309709882146
850,0.268,0.076,0.2785677655436824
851,1.734,0.0,1.734
852,2.318,0.05,2.3185391952692975
853,2.322,0.046,2.322455596992115
854,2.302,0.052,2.3025872404753747
855,2.318,0.046,2.3184563830272937
856,2.302,0.05,2.302542942053416
857,2.29,0.052,2.290590316927058
858,2.376,0.0,2.376
859,0.368,0.114,0.38525316351718647
860,0.332,0.124,0.35440090293338705
861,1.734,0.096,1.7366554062334876
862,2.416,0.088,2.417602117801852
863,2.4,0.084,2.401469550088029
864,2.418,0.088,2.41960079351946
865,2.388,0.082,2.3894074579275926
866,2.406,0.086,2.4075365002425198
867,2.378,0.08,2.3793452880992287
868,1.164,0.108,1.168999572283925
869,0.3,0.118,0.32237245539903064
870,0.7,0.12,0.7102112361825881
871,2.376,0.0,2.376
872,2.32,0.046,2.3204559896709958
873,2.278,0.054,2.2786399452304877
874,2.28,0.05,2.280548179714693
875,2.278,0.054,2.2786399452304877
876,2.294,0.05,2.2945448350380953
877,2.28,0.056,2.280687615610695
878,2.3,0.05,2.300543414065468
879,0.21,0.0,0.21
880,0.216,0.0,0.216
881,2.256,0.052,2.2565992112025564
882,2.312,0.048,2.312498216215528
883,2.288,0.052,2.2885908328052
884,2.308,0.048,2.3084990794886617
885,2.272,0.054,2.2726416347501863
886,2.354,0.0,2.354
887,0.616,0.084,0.6217008927128865
888,0.282,0.082,0.2936800980659057
889,1.78,0.06,1.781010948871455
890,2.348,0.048,2.348490579074142
891,2.368,0.054,2.368615629434206
892,2.362,0.052,2.362572326935199
893,2.378,0.056,2.3786592862366818
894,2.43,0.134,2.43369184573561
895,2.512,0.256,2.525010891065621
896,0.616,0.226,0.6561493732375274
897,0.398,0.234,0.4616925383845834
898,1.528,0.212,1.5426367038288697
899,2.484,0.208,2.492693322492761
900,2.462,0.202,2.4702728594226184
901,2.502,0.214,2.511135201457699
902,2.484,0.21,2.4928610069556627
903,2.486,0.212,2.4950230459857483
904,2.04,0.214,2.051193798742576
905,0.402,0.246,0.4712960852797316
906,0.38,0.24,0.44944410108488464
907,1.876,0.196,1.8862110168271202
908,2.36,0.068,2.360979457767475
909,2.364,0.07,2.3650361519435594
910,2.336,0.064,2.33687654787325
911,2.352,0.068,2.352982787867348
912,2.34,0.064,2.340875050061408
913,2.36,0.07,2.3610379073619296
914,0.914,0.088,0.9182265515655709
915,0.29,0.104,0.30808440401941806
916,1.058,0.09,1.061821077206513
917,2.374,0.07,2.3750317892609356
918,2.388,0.076,2.3892090741498535
919,2.358,0.0,2.358
920,2.294,0.05,2.2945448350380953
921,2.278,0.054,2.2786399452304877
922,2.28,0.05,2.280548179714693
923,0.268,0.0,0.268
924,0.222,0.0,0.222
925,1.622,0.046,1.62265215003093
926,2.296,0.048,2.2965016873496955
927,2.278,0.054,2.2786399452304877
928,2.296,0.05,2.2965443605556586
929,2.26,0.056,2.2606936988455555
930,2.94,0.218,2.9480712338747854
931,2.792,0.17,2.7971707134173984
932,1.158,0.248,1.184258417745046
933,0.932,0.398,1.0134238994616223
934,2.514,0.368,2.540791215350053
935,2.984,0.334,3.002634176852052
936,2.996,0.338,3.0150058043061874
937,2.94,0.31,2.9562983611266302
938,3.278,0.158,3.281805600580266
939,5.908,0.134,5.909519439006864
940,7.064,0.124,7.065088251395024
941,6.926,0.118,6.927005124871787
942,6.58,0.056,6.580238293557461
943,6.05,0.0,6.05
944,6.104,0.05,6.104204780313321
945,4.762,0.088,4.762813034331706
946,4.506,0.088,4.506859216793886
947,4.472,0.088,4.472865748041182
948,3.708,0.084,3.7089513342722635
949,0.724,0.054,0.726011019200122
950,1.892,0.066,1.8931508127986
951,2.012,0.0,2.012
952,2.372,0.0,2.372
953,2.386,0.0,2.386
954,2.4,0.064,2.400853181683545
955,2.424,0.068,2.424953607803663
956,1.066,0.05,1.0671719636497203
957,0.38,0.0,0.38
958,1.632,0.0,1.632
959,2.41,0.0,2.41
960,2.38,0.062,2.3808074260636873
961,2.402,0.06,2.4027492586618355
962,2.438,0.066,2.4388931915932686
963,2.432,0.066,2.432895394380942
964,1.64,0.054,1.6408887835560335
965,0.424,0.0,0.424
966,1.41,0.124,1.415441980442858
967,2.722,0.136,2.7253953841598837
968,2.712,0.136,2.715407888329118
969,2.706,0.134,2.7093157807830375
970,2.488,0.112,2.490519624496061
971,2.424,0.072,2.4250690711812726
972,1.258,0.184,1.2713850714869985
973,0.37,0.206,0.4234808142053191
974,0.786,0.202,0.8115417426109394
975,2.474,0.176,2.480252406510273
976,2.474,0.176,2.480252406510273
977,2.488,0.178,2.494359236357105
978,2.486,0.178,2.4923643393372488
979,2.444,0.13,2.447455004693651
980,2.272,0.048,2.2725069856878326
981,0.338,0.076,0.3464390278245221
982,0.29,0.0,0.29
983,1.466,0.0,1.466
984,2.324,0.05,2.3245378035213795
985,2.32,0.052,2.320582685447773
986,2.308,0.052,2.3085857142415134
987,2.314,0.054,2.3146299920289635
988,2.312,0.052,2.3125847011515055
989,2.306,0.052,2.3065862221039994
990,0.444,0.0,0.444
991,0.268,0.0,0.268
992,1.846,0.046,1.8465730421513253
993,2.308,0.054,2.3086316293423685
994,2.29,0.056,2.2906846138218153
995,2.288,0.056,2.2886852120813814
996,2.296,0.054,2.296634929630741
997,2.292,0.054,2.2926360374032333
998,0.37,0.0,0.37
999,0.472,0.0,0.472
1000,3.054,0.06,3.0545893341004122
1001,3.48,0.066,3.4806258057998707
1002,3.572,0.046,3.572296180329957
1003,3.56,0.058,3.560472440561786
1004,3.528,0.056,3.5284444164532336
1005,3.49,0.05,3.4903581478123415
1006,2.038,0.068,2.0391341299679135
1007,1.406,0.078,1.4081619225074933
1008,2.84,0.064,2.8407210352303163
1009,3.388,0.06,3.3885312452447596
1010,3.394,0.062,3.3945662462235147
1011,3.36,0.06,3.360535671585707
1012,1.354,0.084,1.356603110714405
1013,1.334,0.082,1.336517863704036
1014,1.358,0.09,1.360979059353964
1015,1.37,0.118,1.3750723617322835
1016,1.322,0.054,1.3231024147812596
1017,1.304,0.05,1.3049582368796329
1018,1.394,0.07,1.3957564257419701
1019,1.702,0.082,1.7039741782081088
1020,2.242,0.162,2.2478451903990186
1021,3.714,0.296,3.7257766975491164
1022,3.212,0.304,3.226353979339527
1023,3.694,0.28,3.704596604220222
1024,3.204,0.292,3.217278352893949
1025,3.676,0.268,3.68575636742311
1026,3.666,0.282,3.676830156534294
1027,3.678,0.204,3.6836530781277435
1028,3.722,0.3,3.734070700991078
1029,3.716,0.28,3.726534046537077
1030,3.75,0.298,3.761821899027119
1031,4.17,0.268,4.178603115874969
1032,5.776,0.266,5.782121755895495
1033,5.718,0.244,5.723203648307476
1034,5.738,0.26,5.743887533717909
1035,5.714,0.242,5.719122310285032
1036,5.732,0.268,5.738261757710257
1037,5.73,0.272,5.736452213694454
1038,5.848,0.396,5.861392326060422
1039,5.842,0.38,5.854345736288556
1040,5.88,0.4,5.893589738011969
1041,5.872,0.384,5.884542463097705
1042,5.07,0.416,5.087038037994212
1043,5.488,0.396,5.502268623031776
1044,5.898,0.404,5.911820362629433
1045,5.026,0.382,5.04049600733896
1046,3.246,0.4,3.2705528584629238
1047,2.712,0.256,2.7240557997221715
1048,3.538,0.26,3.5475405564982623
1049,3.574,0.254,3.5830143734012565
1050,3.016,0.286,3.0295299965506204
1051,3.002,0.224,3.010345495121781
1052,4.444,0.136,4.446080521088209
1053,5.568,0.106,5.569008888482761
1054,4.84,0.132,4.841799665413677
1055,5.066,0.112,5.06723790639437
1056,5.57,0.154,5.572128498159389
1057,3.65,0.22,3.6566241261578964
1058,2.394,0.248,2.4068111683304116
1059,3.024,0.222,3.0321378596627167
1060,3.25,0.232,3.2582700931629347
1061,3.378,0.16,3.381787101518959
1062,2.264,0.144,2.268574883048827
1063,3.108,0.112,3.1100173632955816
1064,2.978,0.11,2.9800308723233053
1065,1.966,0.118,1.969538016896348
1066,1.928,0.134,1.932651029027227
1067,2.526,0.082,2.5273306075778845
1068,1.51,0.0,1.51
1069,1.572,0.064,1.5733022595801482
1070,1.602,0.076,1.6038017333822783
1071,1.562,0.062,1.5632299894769164
1072,1.55,0.0,1.55
1073,1.586,0.05,1.5867879505466382
1074,1.658,0.168,1.6664897239407146
1075,1.658,0.164,1.6660912339965057
1076,1.65,0.314,1.6796118599247862
1077,1.676,0.312,1.7047932425957113
1078,2.492,0.31,2.511207677592596
1079,3.828,0.288,3.838818568257687
1080,3.822,0.262,3.8309695900646354
1081,3.834,0.254,3.842404455546032
1082,3.81,0.248,3.818062859618736
1083,3.824,0.244,3.831776611442791
1084,3.838,0.226,3.8446482283818892
1085,3.844,0.23,3.8508747058298325
1086,3.824,0.25,3.832163357687143
1087,3.844,0.208,3.849623358200124
1088,3.88,0.146,3.882745935546131
1089,4.004,0.162,4.007275882691382
1090,3.784,0.124,3.786031167330771
1091,3.784,0.104,3.785428905685589
1092,3.792,0.104,3.793425892250961
1093,2.146,0.192,2.154571883228777
1094,1.608,0.208,1.6213969285773304
1095,1.828,0.212,1.840252156635063
1096,1.922,0.212,1.933656639633831
1097,1.978,0.252,1.9939879638553488
1098,1.93,0.218,1.9422728953470982
1099,1.964,0.222,1.9765070199723551
1100,1.854,0.224,1.8674827977788713
1101,1.762,0.228,1.7766901812077422
1102,1.738,0.218,1.7516186799643352
1103,1.766,0.228,1.7806571820538617
1104,1.746,0.234,1.761610626670945
1105,1.734,0.236,1.7499862856605477
1106,1.738,0.252,1.7561742510354716
1107,1.958,0.248,1.9736433315064805
1108,1.964,0.222,1.9765070199723551
1109,1.962,0.232,1.9756690006172593
1110,2.05,0.348,2.0793277759891535
1111,2.032,0.342,2.0605795301322396
1112,2.036,0.34,2.064193789352153
1113,1.964,0.27,1.9824721940042438
1114,1.97,0.252,1.9860523658755829
1115,1.946,0.246,1.9614871908834888
1116,1.97,0.254,1.9863071263024759
1117,1.962,0.252,1.9781172867148196
1118,1.988,0.26,2.004929923962431
1119,1.972,0.258,1.988805671753779
1120,1.974,0.256,1.9905305825332098
1121,1.954,0.25,1.9699279174629716
1122,1.958,0.25,1.973895640605146
1123,2.01,0.35,2.0402450833171977
1124,1.946,0.304,1.9696019902508222
1125,1.928,0.294,1.9502871583436117
1126,1.908,0.208,1.9193040405313588
1127,1.708,0.118,1.7120712601991774
1128,1.564,0.132,1.569560448023586
1129,1.54,0.126,1.5451459477991067
1130,1.56,0.13,1.5654072952429985
1131,1.584,0.124,1.5888461221905663
1132,1.734,0.122,1.7382865126324831
1133,1.772,0.11,1.7754109383463876
1134,1.874,0.106,1.876995471491607
1135,1.74,0.11,1.7434735443934903
1136,1.622,0.118,1.6262865676134697
1137,1.854,0.114,1.8575015477786285
1138,1.854,0.114,1.8575015477786285
1139,1.906,0.148,1.911737429669671
1140,1.946,0.222,1.9586219645454812
1141,3.36,0.528,3.4012327177069195
1142,3.518,0.504,3.5539189636231154
1143,2.438,0.294,2.455662843307281
1144,1.924,0.218,1.936310925445601
1145,1.954,0.244,1.9691754619637123
1146,2.018,0.344,2.047110158247474
1147,2.014,0.346,2.043504832389686
1148,1.992,0.34,2.0208077592883495
1149,1.996,0.344,2.0254263748653023
1150,2.002,0.344,2.0313394595684886
1151,1.964,0.292,1.9855880740979484
1152,1.93,0.242,1.9451128501966153
1153,1.83,0.304,1.8550784349994478
1154,1.706,0.366,1.7448186152147735
1155,2.93,0.574,2.9856952289207284
1156,3.182,0.582,3.2347871645596715
1157,1.718,0.37,1.7573912484133976
1158,1.716,0.366,1.7545973897165126
1159,1.71,0.364,1.7483123290762437
1160,1.712,0.364,1.7502685508229872
1161,1.702,0.36,1.7396562878913753
1162,1.732,0.37,1.7710798965602879
1163,1.722,0.366,1.760465847439251
1164,1.712,0.362,1.7498537081710575
1165,1.716,0.364,1.754181290517032
1166,1.714,0.362,1.7518104920338844
1167,1.71,0.362,1.747897022138318
1168,1.722,0.366,1.760465847439251
1169,1.72,0.366,1.7585095962206176
1170,1.714,0.364,1.7522248714134838
1171,1.736,0.372,1.7754098118462678
1172,1.726,0.368,1.7647946056127892
1173,1.712,0.364,1.7502685508229872
1174,1.72,0.366,1.7585095962206176
1175,1.718,0.364,1.7561378078043877
1176,1.704,0.36,1.7416130454265666
1177,1.754,0.392,1.797270152203057
1178,1.798,0.47,1.8584143779039162
1179,1.742,0.364,1.7796235556993507
1180,1.74,0.354,1.7756452348371845
1181,1.742,0.356,1.778004499431877
1182,1.75,0.358,1.7862429845908423
1183,1.736,0.354,1.7717257124058454
1184,1.712,0.344,1.746218772090141
1185,1.566,0.246,1.5852040878069926
1186,1.488,0.196,1.5008530907453934
1187,1.494,0.198,1.5070633696032825
1188,1.504,0.202,1.5175045304709966
1189,1.498,0.198,1.511028788607285
1190,1.44,0.104,1.443750670995515
1191,1.44,0.102,1.443607980027819
1192,1.434,0.1,1.4374825216328717
1193,1.446,0.104,1.4497351482253578
1194,1.442,0.102,1.445602988375439
1195,1.434,0.1,1.4374825216328717
1196,1.456,0.106,1.4598534172991477
1197,1.462,0.108,1.465983628830827
1198,1.478,0.112,1.4822374978389934
1199,1.47,0.114,1.4744137818129617
1200,1.456,0.11,1.4601493074340035
1201,1.45,0.108,1.454016506096131
1202,1.448,0.108,1.452022038400244
1203,1.442,0.106,1.4458907289280196
1204,1.446,0.108,1.4500275859444882
1205,1.446,0.108,1.4500275859444882
1206,1.44,0.106,1.4438961181470085
1207,1.44,0.108,1.4440443206494737
1208,1.436,0.106,1.439906941437536
1209,1.44,0.108,1.4440443206494737
1210,1.436,0.106,1.439906941437536
1211,1.434,0.106,1.4379123756335084
1212,1.648,0.102,1.6511535361679723
1213,1.734,0.102,1.7369974093244929
1214,1.816,0.202,1.8272000437828366
1215,1.808,0.204,1.8194724510143043
1216,1.822,0.21,1.8340621581614949
1217,1.822,0.21,1.8340621581614949
1218,1.826,0.21,1.8380359082455382
1219,1.824,0.21,1.8360490189534702
1220,1.82,0.208,1.831847155196088
1221,1.81,0.206,1.8216849343396349
1222,1.81,0.206,1.8216849343396349
1223,1.806,0.206,1.8177106480405512
1224,1.814,0.208,1.8258860862605861
1225,1.812,0.208,1.8238991200173327
1226,1.784,0.154,1.7906345244074795
1227,1.758,0.112,1.761564077744548
1228,1.768,0.114,1.7716715271178232
1229,1.764,0.112,1.7675519794337027
1230,1.764,0.112,1.7675519794337027
1231,2.152,0.106,2.1546090132550733
1232,3.092,0.092,3.0933683906059426
1233,1.79,0.108,1.793255140798431
1234,1.76,0.108,1.7633105228518318
1235,1.752,0.104,1.7550840435717032
1236,1.75,0.106,1.7532073465508864
1237,1.744,0.104,1.747098165530489
1238,1.77,0.11,1.77341478509682
1239,1.794,0.118,1.7978765252374813
1240,1.774,0.11,1.7774071002446232
1241,1.782,0.112,1.785516171867396
1242,1.788,0.114,1.7916305422714807
1243,2.4,0.134,2.403737922486559
1244,1.8,0.122,1.8041297070887115
1245,1.938,0.12,1.9417116160748484
1246,2.304,0.116,2.3069182907073236
1247,2.066,0.142,2.070874211534829
1248,1.938,0.12,1.9417116160748484
1249,1.802,0.122,1.8061251340923197
1250,1.954,0.246,1.9694242813573717
1251,2.058,0.316,2.0821191128271215
1252,2.102,0.402,2.1400953249797072
1253,2.118,0.404,2.156186448338826
1254,2.12,0.402,2.1577775603615867
1255,2.106,0.396,2.1429073708399065
1256,2.124,0.4,2.1613366234809424
1257,2.134,0.404,2.1719051544669257
1258,2.134,0.404,2.1719051544669257
1259,2.12,0.398,2.15703592923252
1260,2.122,0.394,2.158267823973661
1261,2.118,0.39,2.1536072065258325
1262,2.106,0.386,2.141081969472444
1263,2.136,0.354,2.1651355615757644
1264,2.51,0.274,2.52491108754348
1265,2.68,0.292,2.6958605305171113
1266,2.372,0.282,2.3887042512625962
1267,2.154,0.268,2.1706082096960753
1268,2.146,0.266,2.1624227153819855
1269,2.14,0.262,2.155978664087379
1270,2.142,0.26,2.157721946868966
1271,2.228,0.258,2.24288831643486
1272,2.19,0.254,2.204680475715245
1273,2.122,0.252,2.1369108544813002
1274,2.118,0.25,2.1327034486772884
1275,2.12,0.252,2.134924823032418
1276,2.118,0.25,2.1327034486772884
1277,2.11,0.254,2.1252331636787525
1278,2.11,0.266,2.1267007311796364
1279,2.11,0.264,2.1264515042671444
1280,2.108,0.264,2.1244669919770467
1281,2.104,0.268,2.1209997642621277
1282,1.856,0.238,1.8711974775528104
1283,1.858,0.24,1.8734364147202862
1284,1.87,0.244,1.8858515318020135
1285,2.046,0.242,2.060262119245995
1286,2.152,0.236,2.1649018453500384
1287,2.17,0.244,2.1836748842261295
1288,2.162,0.24,2.175280211834788
1289,2.16,0.24,2.17329243315298
1290,2.154,0.24,2.1673292320272894
1291,2.238,0.324,2.2613314661941977
1292,2.24,0.348,2.26687097118473
1293,2.248,0.352,2.2753918343880906
1294,2.188,0.26,2.203393746019989
1295,2.152,0.212,2.1624171660435922
1296,2.13,0.208,2.1401317716439796
1297,2.11,0.202,2.1196471404457866
1298,2.112,0.204,2.1218293993627295
1299,2.12,0.208,2.13017933517345
1300,2.108,0.204,2.1178479643260517
1301,2.106,0.204,2.1158572730692398
1302,2.076,0.178,2.0836170473481928
1303,1.996,0.07,1.997227077725515
1304,2.004,0.07,2.005222182203259
1305,2.01,0.074,2.0113617277854323
1306,2.002,0.072,2.0032942869184245
1307,1.934,0.0,1.934
1308,1.954,0.0,1.954
1309,2.06,0.08,2.0615528128088303
1310,2.022,0.082,2.023662027118165
1311,2.128,0.08,2.1295032284549373
1312,2.18,0.078,2.1813949665294454
1313,2.178,0.078,2.1793962466701644
1314,2.172,0.076,2.1733292433499347
1315,2.18,0.078,2.1813949665294454
1316,2.1,0.08,2.1015232570685485
1317,2.142,0.084,2.143646426069374
1318,2.144,0.086,2.145724120198121
1319,2.07,0.088,2.071869687021845
1320,2.042,0.09,2.043982387399656
1321,3.006,0.106,3.007868348182812
1322,3.156,0.126,3.158514207661571
1323,3.118,0.106,3.119801275722542
1324,3.124,0.098,3.1255367539032397
1325,4.502,0.082,4.502746717282685
1326,5.57,0.076,5.570518467790947
1327,3.054,0.1,3.055636758516954
1328,2.886,0.17,2.891002594256878
1329,2.902,0.208,2.9094446205418656
1330,2.892,0.204,2.8991860926818753
1331,2.888,0.204,2.895196020997542
1332,2.88,0.202,2.887075336737855
1333,2.858,0.198,2.864850432396079
1334,3.382,0.148,3.3852367716306047
1335,4.944,0.048,4.944233004218146
1336,4.928,0.048,4.9282337606895235
1337,4.908,0.046,4.908215561688382
1338,4.918,0.046,4.9182151233958855
1339,4.956,0.05,4.956252213114261
1340,4.944,0.052,4.944273455220696
1341,4.968,0.0,4.968
1342,4.89,0.0,4.89
1343,4.9,0.0,4.9
1344,2.812,0.0,2.812
1345,4.794,0.0,4.794
1346,2.92,0.0,2.92
1347,2.852,0.0,2.852
1348,2.814,0.0,2.814
1349,2.744,0.0,2.744
1350,2.76,0.0,2.76
1351,2.758,0.0,2.758
1352,2.824,0.068,2.8248185782453357
1353,2.848,0.118,2.850443474268521
1354,2.844,0.118,2.8464469079889754
1355,2.81,0.112,2.812231142705023
1356,2.82,0.116,2.822384807215345
1357,2.818,0.114,2.820304948050831
1358,2.842,0.126,2.8447917322714504
1359,2.834,0.12,2.8365394409385534
1360,2.83,0.118,2.832459002351137
1361,2.824,0.118,2.82646422231027
1362,2.814,0.116,2.8163898877818747
1363,2.794,0.112,2.796243909246831
1364,2.794,0.112,2.796243909246831
1365,2.78,0.11,2.7821754078418564
1366,2.78,0.11,2.7821754078418564
1367,2.756,0.138,2.7594528443153363
1368,2.748,0.13,2.751073245117258
1369,2.776,0.116,2.7784225740516866
1370,2.842,0.154,2.8461693554670986
1371,2.856,0.184,2.8619210331523823
1372,2.798,0.088,2.7993835035593104
1373,2.81,0.09,2.811440911703463
1374,2.81,0.088,2.8113775982603264
1375,2.792,0.088,2.7933864752303785
1376,2.792,0.114,2.7943263946790466
1377,2.75,0.112,2.752279782289584
1378,2.762,0.094,2.763599102619626
1379,4.838,0.066,4.838450165083857
1380,4.878,0.064,4.8784198261322285
1381,4.864,0.0,4.864
1382,4.868,0.0,4.868
1383,4.876,0.0,4.876
1384,4.81,0.0,4.81
1385,4.79,0.0,4.79
1386,4.784,0.0,4.784
1387,4.806,0.0,4.806
1388,4.834,0.0,4.834
