Index,Global_active_power,Global_reactive_power
1361,2.824,0.118
1362,2.814,0.116
1363,2.794,0.112
1364,2.794,0.112
1365,2.78,0.11
1366,2.78,0.11
1367,2.756,0.138
1368,2.748,0.13
1369,2.776,0.116
1370,2.842,0.154
1371,2.856,0.184
1372,2.798,0.088
1373,2.81,0.09
1374,2.81,0.088
1375,2.792,0.088
1376,2.792,0.114
1377,2.75,0.112
1378,2.762,0.094
1379,4.838,0.066
1380,4.878,0.064
1381,4.864,0.0
1382,4.868,0.0
1383,4.876,0.0
1384,4.81,0.0
1385,4.79,0.0
1386,4.784,0.0
1387,4.806,0.0
1388,4.834,0.0
1389,4.856,0.0
1390,4.844,0.0
1391,4.912,0.084
1392,3.12,0.1
1393,2.73,0.1
1394,2.962,0.096
1395,2.764,0.104
1396,2.748,0.138
1397,2.722,0.106
1398,2.768,0.098
1399,2.832,0.098
1400,2.804,0.092
1401,2.788,0.09
1402,2.802,0.092
1403,2.8,0.092
1404,2.776,0.088
1405,2.768,0.1
1406,2.798,0.116
1407,2.846,0.098
1408,3.234,0.072
1409,3.256,0.0
1410,3.272,0.0
1411,3.328,0.1
1412,3.316,0.128
1413,3.39,0.18
1414,3.418,0.248
1415,3.384,0.244
1416,3.374,0.242
1417,3.388,0.244
1418,3.376,0.242
1419,3.354,0.238
1420,3.472,0.236
1421,3.484,0.176
1422,3.422,0.136
1423,3.416,0.136
1424,3.446,0.136
1425,3.66,0.138
1426,3.586,0.144
1427,3.556,0.14
1428,3.604,0.156
1429,3.728,0.276
1430,3.7,0.27
1431,3.678,0.268
1432,3.67,0.266
1433,3.702,0.272
1434,3.744,0.276
1435,3.796,0.288
1436,3.808,0.288
1437,3.58,0.294
1438,3.37,0.22
1439,3.13,0.174
1440,3.238,0.172
1441,3.39,0.17
1442,3.36,0.164
1443,3.4,0.162
1444,3.396,0.164
1445,3.282,0.1
1446,2.996,0.056
1447,3.002,0.058
1448,3.0,0.058
1449,2.994,0.056
1450,3.058,0.056
1451,3.118,0.12
1452,3.168,0.158
1453,3.262,0.158
1454,3.306,0.158
1455,3.288,0.156
1456,3.282,0.154
1457,3.292,0.158
1458,3.28,0.154
1459,3.502,0.158
1460,3.376,0.156
1461,3.332,0.114
1462,3.292,0.06
1463,3.28,0.058
1464,3.298,0.058
1465,3.296,0.06
1466,3.274,0.058
1467,3.412,0.184
1468,3.412,0.188
1469,3.418,0.188
1470,3.416,0.19
1471,3.418,0.19
1472,3.43,0.192
1473,3.434,0.19
1474,3.792,0.176
1475,3.652,0.166
1476,3.59,0.166
1477,3.328,0.168
1478,3.336,0.172
1479,3.386,0.17
1480,3.528,0.272
1481,3.496,0.26
1482,3.396,0.166
1483,3.266,0.106
1484,3.34,0.0
1485,3.26,0.0
1486,3.236,0.0
1487,3.216,0.0
1488,3.232,0.0
1489,3.236,0.0
1490,3.254,0.0
1491,3.308,0.076
1492,3.612,0.254
1493,4.1,0.156
1494,6.254,0.118
1495,6.204,0.116
1496,4.536,0.128
1497,3.606,0.134
1498,3.594,0.132
1499,3.614,0.136
1500,3.612,0.136
1501,3.612,0.134
1502,3.576,0.086
1503,3.552,0.0
1504,3.55,0.0
1505,3.566,0.046
1506,3.66,0.166
1507,3.624,0.162
1508,3.626,0.162
1509,3.62,0.162
1510,3.42,0.172
1511,3.356,0.188
1512,3.362,0.188
1513,3.372,0.19
1514,3.38,0.188
1515,3.344,0.184
1516,3.612,0.172
1517,3.652,0.164
1518,3.638,0.166
1519,3.618,0.176
1520,3.588,0.178
1521,3.596,0.176
1522,3.708,0.052
1523,3.79,0.054
1524,3.76,0.052
1525,3.754,0.052
1526,3.742,0.048
1527,3.954,0.046
1528,3.81,0.046
1529,3.808,0.1
1530,3.978,0.24
1531,3.974,0.232
1532,4.006,0.222
1533,4.112,0.302
1534,4.06,0.304
1535,4.05,0.294
1536,4.046,0.3
1537,4.078,0.3
1538,4.18,0.31
1539,4.132,0.306
1540,3.768,0.312
1541,3.556,0.36
1542,3.528,0.436
1543,2.922,0.38
1544,2.42,0.3
1545,2.398,0.368
1546,2.398,0.37
1547,2.388,0.366
1548,2.432,0.376
1549,3.764,0.562
1550,3.782,0.44
1551,3.222,0.35
1552,2.21,0.226
1553,2.208,0.224
1554,2.22,0.228
1555,2.234,0.232
1556,2.224,0.23
1557,2.164,0.212
1558,2.472,0.276
1559,2.506,0.256
1560,2.168,0.214
1561,2.154,0.21
1562,2.146,0.208
1563,2.134,0.208
1564,2.104,0.198
1565,2.104,0.194
1566,2.116,0.2
1567,2.114,0.202
1568,2.532,0.38
1569,2.478,0.248
1570,2.366,0.088
1571,2.74,0.156
1572,3.424,0.178
1573,3.538,0.258
1574,4.012,0.378
1575,4.842,0.426
1576,3.578,0.45
1577,3.438,0.426
1578,3.29,0.28
1579,3.13,0.268
1580,3.15,0.264
1581,3.314,0.264
1582,3.022,0.266
1583,3.004,0.264
1584,3.02,0.266
1585,2.96,0.176
1586,3.544,0.166
1587,2.934,0.17
1588,3.034,0.168
1589,3.244,0.168
1590,3.304,0.164
1591,3.024,0.166
1592,3.032,0.168
1593,2.826,0.16
1594,2.558,0.16
1595,2.514,0.164
1596,2.406,0.166
1597,2.388,0.166
1598,2.314,0.17
1599,2.326,0.172
1600,2.56,0.17
1601,2.67,0.168
1602,2.42,0.104
1603,2.55,0.048
1604,2.6,0.102
1605,2.628,0.162
1606,2.632,0.164
1607,2.664,0.162
1608,2.576,0.164
1609,2.972,0.17
1610,3.202,0.164
1611,3.178,0.166
1612,3.19,0.162
1613,3.26,0.216
1614,3.262,0.26
1615,3.39,0.364
1616,3.566,0.378
1617,3.668,0.374
1618,4.464,0.388
1619,4.448,0.396
1620,3.698,0.388
1621,3.712,0.396
1622,3.732,0.4
1623,3.736,0.402
1624,3.66,0.302
1625,3.636,0.298
1626,3.62,0.296
1627,3.614,0.292
1628,3.59,0.284
1629,3.61,0.286
1630,3.616,0.29
1631,3.644,0.292
1632,3.822,0.29
1633,3.538,0.308
1634,3.504,0.31
1635,3.682,0.308
1636,3.694,0.314
1637,3.692,0.312
1638,3.712,0.318
1639,3.628,0.314
1640,3.374,0.32
1641,3.368,0.322
1642,3.352,0.318
1643,3.35,0.32
1644,3.318,0.31
1645,3.324,0.31
1646,3.594,0.308
1647,3.798,0.308
1648,3.852,0.308
1649,3.832,0.304
1650,3.832,0.304
1651,3.75,0.3
1652,3.568,0.302
1653,3.476,0.288
1654,3.316,0.266
1655,3.274,0.258
1656,3.244,0.254
1657,3.576,0.252
1658,3.898,0.25
1659,3.638,0.262
1660,3.204,0.266
1661,3.078,0.266
1662,3.076,0.266
1663,3.086,0.256
1664,3.002,0.162
1665,2.992,0.162
1666,3.038,0.214
1667,3.088,0.29
1668,3.116,0.296
1669,3.108,0.296
1670,3.096,0.292
1671,3.086,0.29
1672,3.076,0.288
1673,3.08,0.288
1674,3.08,0.29
1675,3.096,0.286
1676,3.13,0.288
1677,3.074,0.29
1678,3.118,0.302
1679,3.082,0.292
1680,3.068,0.288
1681,3.084,0.292
1682,3.268,0.294
1683,3.316,0.288
1684,3.07,0.288
1685,3.1,0.296
1686,3.098,0.288
1687,3.096,0.28
1688,3.1,0.28
1689,3.094,0.278
1690,3.1,0.28
1691,3.118,0.284
1692,3.124,0.286
1693,3.108,0.312
1694,3.14,0.392
1695,3.138,0.392
1696,3.12,0.39
1697,3.102,0.384
1698,3.098,0.384
1699,3.086,0.38
1700,3.08,0.38
1701,2.996,0.38
1702,2.914,0.288
1703,2.986,0.248
1704,2.84,0.19
1705,2.824,0.142
1706,2.97,0.144
1707,2.91,0.144
1708,2.754,0.152
1709,2.588,0.156
1710,2.624,0.172
1711,2.614,0.18
1712,2.618,0.182
1713,2.604,0.18
1714,2.596,0.178
1715,2.588,0.176
1716,2.694,0.286
1717,2.69,0.31
1718,2.682,0.304
1719,2.688,0.306
1720,2.688,0.31
1721,2.688,0.308
1722,2.694,0.308
1723,2.69,0.304
1724,2.688,0.306
1725,2.156,0.318
1726,1.65,0.322
1727,1.652,0.32
1728,1.646,0.322
1729,1.656,0.326
1730,1.648,0.324
1731,1.654,0.326
1732,1.632,0.314
1733,1.632,0.31
1734,1.676,0.336
1735,1.714,0.414
1736,1.72,0.418
1737,1.726,0.422
1738,1.722,0.408
1739,1.654,0.302
1740,1.662,0.306
1741,1.66,0.308
1742,1.66,0.308
1743,1.654,0.31
1744,1.652,0.308
1745,1.582,0.21
1746,1.582,0.202
1747,1.542,0.144
1748,1.678,0.062
1749,1.748,0.066
1750,1.752,0.066
1751,1.91,0.064
1752,2.136,0.062
1753,1.754,0.072
1754,0.862,0.076
1755,0.812,0.076
1756,0.808,0.08
1757,0.806,0.082
1758,0.812,0.082
1759,0.818,0.084
1760,0.82,0.086
1761,0.848,0.112
1762,0.914,0.222
1763,0.902,0.222
1764,0.902,0.222
1765,0.902,0.222
1766,0.902,0.218
1767,0.888,0.218
1768,0.892,0.22
1769,0.85,0.216
1770,0.796,0.206
1771,0.9,0.202
1772,0.912,0.204
1773,0.912,0.202
1774,0.914,0.206
1775,0.938,0.22
1776,0.952,0.318
1777,1.116,0.344
1778,0.864,0.308
1779,0.724,0.276
1780,0.602,0.276
1781,0.566,0.278
1782,0.566,0.28
1783,0.566,0.284
1784,0.564,0.278
1785,0.56,0.274
1786,0.5,0.184
1787,0.492,0.172
1788,0.496,0.176
1789,0.498,0.182
1790,0.416,0.052
1791,0.404,0.0
1792,0.404,0.0
1793,0.318,0.0
1794,0.292,0.0
1795,0.29,0.0
1796,0.288,0.0
1797,0.286,0.0
1798,0.288,0.0
1799,0.396,0.156
1800,0.382,0.154
1801,0.382,0.156
1802,0.38,0.156
1803,0.378,0.154
1804,0.444,0.228
1805,0.478,0.292
1806,0.472,0.29
1807,0.47,0.292
1808,0.47,0.294
1809,0.468,0.3
1810,0.464,0.296
1811,0.462,0.296
1812,0.396,0.27
1813,0.378,0.266
1814,0.378,0.266
1815,0.376,0.264
1816,0.374,0.264
1817,0.44,0.336
1818,0.452,0.38
1819,0.454,0.382
1820,0.454,0.386
1821,0.452,0.382
1822,0.45,0.382
1823,0.446,0.38
1824,0.444,0.38
1825,0.442,0.374
1826,0.44,0.372
1827,0.388,0.292
1828,0.366,0.26
1829,0.364,0.256
1830,0.366,0.258
1831,0.284,0.134
1832,0.276,0.122
1833,0.274,0.118
1834,0.274,0.116
1835,0.274,0.12
1836,0.276,0.12
1837,0.278,0.126
1838,0.238,0.056
1839,0.208,0.0
1840,0.206,0.0
1841,0.206,0.0
1842,0.206,0.0
1843,0.204,0.0
1844,0.204,0.0
1845,0.212,0.0
1846,0.316,0.134
1847,0.308,0.132
1848,0.306,0.134
1849,0.306,0.136
1850,0.306,0.14
1851,0.306,0.14
1852,0.302,0.14
1853,0.302,0.14
1854,0.3,0.136
1855,0.3,0.138
1856,0.302,0.142
1857,0.3,0.136
1858,0.316,0.138
1859,0.376,0.24
1860,0.374,0.238
1861,0.372,0.236
1862,0.372,0.236
1863,0.372,0.236
1864,0.368,0.234
1865,0.368,0.234
1866,0.366,0.234
1867,0.366,0.234
1868,0.342,0.2
1869,0.294,0.132
1870,0.23,0.0
1871,0.202,0.0
1872,0.202,0.0
1873,0.202,0.0
1874,0.204,0.0
1875,0.204,0.0
1876,0.204,0.0
1877,0.206,0.0
1878,0.204,0.0
1879,0.204,0.0
1880,0.202,0.0
1881,0.202,0.0
1882,0.202,0.0
1883,0.202,0.0
1884,0.202,0.0
1885,0.3,0.1
1886,0.31,0.134
1887,0.308,0.134
1888,0.306,0.136
1889,0.304,0.132
1890,0.3,0.13
1891,0.3,0.128
1892,0.296,0.122
1893,0.296,0.124
1894,0.296,0.126
1895,0.296,0.126
1896,0.296,0.13
1897,0.296,0.13
1898,0.298,0.132
1899,0.298,0.132
1900,0.324,0.146
1901,0.372,0.234
1902,0.372,0.234
1903,0.372,0.232
1904,0.368,0.226
1905,0.368,0.226
1906,0.368,0.23
1907,0.348,0.202
1908,0.276,0.096
1909,0.274,0.096
1910,0.226,0.0
1911,0.292,0.094
1912,0.292,0.112
1913,0.292,0.112
1914,0.294,0.116
1915,0.292,0.116
1916,0.29,0.114
1917,0.29,0.114
1918,0.288,0.114
1919,0.286,0.112
1920,0.286,0.114
1921,0.284,0.112
1922,0.282,0.11
1923,0.398,0.246
1924,0.382,0.244
1925,0.38,0.246
1926,0.376,0.246
1927,0.374,0.246
1928,0.372,0.246
1929,0.372,0.25
1930,0.37,0.25
1931,0.37,0.252
1932,0.37,0.256
1933,0.37,0.258
1934,0.37,0.256
1935,0.368,0.256
1936,0.368,0.256
1937,0.368,0.254
1938,0.328,0.184
1939,0.298,0.134
1940,0.296,0.132
1941,0.296,0.13
1942,0.294,0.124
1943,0.374,0.21
1944,0.28,0.094
1945,0.28,0.096
1946,0.282,0.098
1947,0.282,0.1
1948,0.28,0.1
1949,0.28,0.102
1950,0.276,0.096
1951,0.276,0.096
1952,0.218,0.0
1953,0.204,0.0
1954,0.204,0.0
1955,0.206,0.0
1956,0.208,0.0
1957,0.21,0.0
1958,0.21,0.0
1959,0.278,0.07
1960,0.314,0.132
1961,0.312,0.138
1962,0.312,0.142
1963,0.312,0.146
1964,0.312,0.15
1965,0.312,0.15
1966,0.31,0.15
1967,0.308,0.15
1968,0.304,0.142
1969,0.304,0.142
1970,0.304,0.144
1971,0.302,0.142
1972,0.302,0.144
1973,0.304,0.144
1974,0.304,0.146
1975,0.304,0.144
1976,0.304,0.146
1977,0.302,0.144
1978,0.302,0.14
1979,0.24,0.048
1980,0.21,0.0
1981,0.21,0.0
1982,0.21,0.0
1983,0.212,0.0
1984,0.212,0.0
1985,0.304,0.112
1986,0.286,0.11
1987,0.286,0.106
1988,0.284,0.102
1989,0.284,0.106
1990,0.282,0.104
1991,0.282,0.104
1992,0.28,0.106
1993,0.26,0.076
1994,0.208,0.0
1995,0.264,0.056
1996,0.318,0.14
1997,0.312,0.138
1998,0.31,0.138
1999,0.308,0.138
2000,0.308,0.142
2001,0.308,0.144
2002,0.308,0.146
2003,0.308,0.15
2004,0.308,0.148
2005,0.304,0.144
2006,0.306,0.146
2007,0.306,0.146
2008,0.304,0.148
2009,0.306,0.15
2010,0.306,0.15
2011,0.304,0.146
2012,0.304,0.148
2013,0.304,0.148
2014,0.272,0.098
2015,0.212,0.0
2016,0.212,0.0
2017,0.21,0.0
2018,0.208,0.0
2019,0.282,0.084
2020,0.296,0.124
2021,0.296,0.126
2022,0.296,0.124
2023,0.296,0.124
2024,0.296,0.126
2025,0.296,0.126
2026,0.296,0.126
2027,0.368,0.206
2028,0.366,0.228
2029,0.368,0.232
2030,0.368,0.234
2031,0.47,0.356
2032,0.47,0.376
2033,0.464,0.378
2034,0.458,0.37
2035,0.448,0.358
2036,0.378,0.254
2037,0.376,0.256
2038,0.378,0.26
2039,0.378,0.266
2040,0.378,0.27
2041,0.38,0.276
2042,0.378,0.274
2043,0.376,0.27
2044,0.372,0.264
2045,0.3,0.136
2046,0.3,0.136
2047,0.298,0.134
2048,0.298,0.132
2049,0.248,0.056
2050,0.206,0.0
2051,0.206,0.0
2052,0.208,0.0
2053,0.206,0.0
2054,0.206,0.0
2055,0.208,0.0
2056,0.208,0.0
2057,0.208,0.0
2058,0.21,0.0
2059,0.21,0.0
2060,0.208,0.0
2061,0.208,0.0
2062,0.204,0.0
2063,0.206,0.0
2064,0.206,0.0
2065,0.206,0.0
2066,0.302,0.104
2067,0.316,0.138
2068,0.31,0.136
2069,0.31,0.138
2070,0.376,0.208
2071,0.384,0.246
2072,0.382,0.242
2073,0.382,0.246
2074,0.378,0.242
2075,0.376,0.24
2076,0.376,0.244
2077,0.378,0.248
2078,0.384,0.25
2079,0.316,0.158
2080,0.302,0.136
2081,0.3,0.132
2082,0.3,0.136
2083,0.272,0.094
2084,0.21,0.0
2085,0.21,0.0
2086,0.21,0.0
2087,0.21,0.0
2088,0.21,0.0
2089,0.21,0.0
2090,0.212,0.0
2091,0.21,0.0
2092,0.21,0.0
2093,0.24,0.0
2094,1.368,0.0
2095,1.358,0.0
2096,1.342,0.0
2097,1.326,0.0
2098,1.312,0.0
2099,1.306,0.0
2100,1.352,0.0
2101,1.41,0.118
2102,1.422,0.124
2103,1.418,0.124
2104,1.422,0.118
2105,1.424,0.12
2106,1.408,0.118
2107,1.398,0.118
2108,1.398,0.12
2109,1.412,0.126
2110,1.398,0.12
2111,1.39,0.116
2112,1.392,0.118
2113,1.394,0.118
2114,1.472,0.204
2115,1.486,0.234
2116,1.482,0.232
2117,1.404,0.116
2118,1.394,0.092
2119,1.394,0.094
2120,1.382,0.09
2121,1.376,0.088
2122,1.366,0.08
2123,1.306,0.0
2124,1.302,0.0
2125,1.304,0.0
2126,1.308,0.0
2127,1.316,0.0
2128,1.328,0.0
2129,1.334,0.0
2130,1.33,0.0
2131,1.332,0.0
2132,1.334,0.0
2133,1.41,0.086
2134,1.382,0.224
2135,0.404,0.276
2136,0.4,0.272
2137,0.396,0.266
2138,0.394,0.268
2139,0.39,0.26
2140,0.388,0.258
2141,0.388,0.258
2142,0.386,0.26
2143,0.384,0.26
2144,0.382,0.258
2145,0.382,0.258
2146,0.38,0.264
2147,0.378,0.262
2148,0.374,0.252
2149,0.374,0.258
2150,0.304,0.152
2151,0.282,0.118
2152,0.282,0.12
2153,0.282,0.122
2154,0.282,0.124
2155,0.28,0.122
2156,0.278,0.116
2157,0.282,0.116
2158,0.286,0.074
2159,0.288,0.1
2160,0.288,0.098
2161,0.282,0.1
2162,0.284,0.104
2163,0.282,0.104
2164,0.284,0.112
2165,0.284,0.114
2166,0.246,0.056
2167,0.26,0.05
2168,0.316,0.134
2169,0.31,0.136
2170,0.31,0.138
2171,0.308,0.138
2172,0.314,0.142
2173,0.314,0.138
2174,0.31,0.132
2175,0.306,0.128
2176,0.306,0.13
2177,0.304,0.13
2178,0.302,0.132
2179,0.298,0.134
2180,0.3,0.138
2181,0.302,0.142
2182,0.3,0.14
2183,0.218,0.0
2184,0.208,0.0
2185,0.208,0.0
2186,0.206,0.0
2187,0.214,0.0
2188,0.214,0.0
2189,0.214,0.0
2190,0.214,0.0
2191,0.212,0.0
2192,0.212,0.0
2193,0.212,0.0
2194,0.212,0.0
2195,0.206,0.0
2196,0.208,0.0
2197,0.214,0.0
2198,0.214,0.0
2199,0.216,0.0
2200,0.246,0.0
2201,0.322,0.14
2202,0.374,0.192
2203,0.39,0.242
2204,0.39,0.242
2205,0.388,0.244
2206,0.388,0.246
2207,0.386,0.25
2208,0.382,0.246
2209,0.38,0.244
2210,0.378,0.244
2211,0.308,0.14
2212,0.304,0.134
2213,0.306,0.136
2214,0.304,0.134
2215,0.3,0.124
2216,0.216,0.0
2217,0.216,0.0
2218,0.216,0.0
2219,0.214,0.0
2220,0.216,0.0
2221,0.218,0.0
2222,0.214,0.0
2223,0.214,0.0
2224,0.214,0.0
2225,0.21,0.0
2226,0.21,0.0
2227,0.21,0.0
2228,0.212,0.0
2229,0.21,0.0
2230,0.21,0.0
2231,0.21,0.0
2232,0.212,0.0
2233,0.24,0.0
2234,0.318,0.132
2235,0.314,0.132
2236,0.312,0.132
2237,0.31,0.132
2238,0.31,0.136
2239,0.31,0.14
2240,0.308,0.138
2241,0.318,0.154
2242,0.362,0.164
2243,0.538,0.162
2244,3.408,0.122
2245,4.816,0.104
2246,1.962,0.146
2247,1.714,0.252
2248,1.684,0.234
2249,1.226,0.114
2250,2.18,0.136
2251,2.782,0.14
2252,0.882,0.128
2253,0.596,0.26
2254,0.586,0.266
2255,0.618,0.274
2256,0.694,0.218
2257,0.684,0.156
2258,0.678,0.152
2259,0.68,0.152
2260,0.668,0.146
2261,0.666,0.144
2262,0.67,0.146
2263,0.67,0.148
2264,0.672,0.148
2265,0.682,0.162
2266,0.716,0.19
2267,0.782,0.3
2268,0.828,0.3
2269,0.846,0.302
2270,0.832,0.294
2271,0.826,0.288
2272,0.832,0.296
2273,0.83,0.298
2274,0.838,0.296
2275,0.85,0.286
2276,0.872,0.284
2277,2.25,0.21
2278,2.942,0.158
2279,3.41,0.15
2280,3.472,0.148
2281,3.466,0.148
2282,3.386,0.0
2283,3.33,0.0
2284,3.348,0.0
2285,3.31,0.0
2286,3.32,0.0
2287,3.398,0.0
2288,3.412,0.0
2289,3.444,0.0
2290,3.598,0.0
2291,3.75,0.074
2292,3.836,0.114
2293,3.792,0.116
2294,3.984,0.112
2295,3.992,0.114
2296,3.958,0.11
2297,3.968,0.112
2298,3.964,0.108
2299,3.918,0.104
2300,3.884,0.174
2301,5.166,0.174
2302,4.788,0.2
2303,2.676,0.204
2304,2.61,0.204
2305,3.096,0.194
2306,3.892,0.202
2307,3.476,0.312
2308,2.17,0.176
2309,2.322,0.164
2310,2.21,0.11
2311,2.428,0.082
2312,2.532,0.114
2313,2.226,0.1
2314,2.262,0.108
2315,2.676,0.242
2316,2.242,0.154
2317,2.128,0.152
2318,1.97,0.152
2319,1.592,0.148
2320,1.522,0.0
2321,1.508,0.0
2322,1.354,0.0
2323,1.33,0.0
2324,1.322,0.0
2325,2.918,0.0
2326,3.492,0.048
2327,3.52,0.046
2328,3.492,0.046
2329,3.516,0.046
2330,3.508,0.046
2331,3.486,0.048
2332,3.518,0.0
2333,3.644,0.098
2334,3.664,0.18
2335,3.628,0.174
2336,3.644,0.178
2337,3.626,0.176
2338,1.866,0.194
2339,1.476,0.198
2340,1.49,0.204
2341,1.478,0.202
2342,1.448,0.16
2343,1.406,0.102
2344,1.41,0.102
2345,1.408,0.1
2346,1.41,0.102
2347,1.402,0.1
2348,1.398,0.1
2349,1.304,0.0
2350,1.308,0.0
2351,1.302,0.0
2352,1.306,0.0
2353,1.306,0.0
2354,1.308,0.0
2355,1.316,0.0
2356,1.322,0.0
2357,1.322,0.0
2358,1.322,0.0
2359,1.312,0.0
2360,1.282,0.0
2361,1.324,0.0
2362,1.318,0.0
2363,1.33,0.0
2364,1.32,0.0
2365,1.326,0.0
2366,1.324,0.0
2367,1.426,0.076
2368,1.424,0.118
2369,1.366,0.124
2370,1.404,0.108
2371,3.078,0.078
2372,3.546,0.074
2373,3.562,0.076
2374,3.618,0.186
2375,3.626,0.2
2376,3.652,0.282
2377,3.678,0.288
2378,3.694,0.29
2379,3.708,0.292
2380,3.708,0.292
2381,3.694,0.292
2382,3.642,0.226
2383,3.576,0.162
2384,3.604,0.166
2385,2.012,0.17
2386,1.332,0.082
2387,1.322,0.078
2388,1.31,0.08
2389,1.326,0.11
2390,1.314,0.084
2391,1.31,0.076
2392,1.31,0.076
2393,1.314,0.078
2394,1.316,0.08
2395,1.326,0.082
2396,1.336,0.086
2397,1.336,0.086
2398,1.338,0.084
2399,1.296,0.0
2400,1.262,0.0
2401,1.368,0.07
2402,1.374,0.098
2403,1.364,0.096
2404,1.346,0.09
2405,1.328,0.086
2406,1.312,0.08
2407,1.322,0.084
2408,1.326,0.086
2409,1.326,0.086
2410,1.308,0.082
2411,1.302,0.08
2412,1.306,0.08
2413,1.312,0.082
2414,1.316,0.084
2415,1.32,0.084
2416,1.25,0.0
2417,1.204,0.046
2418,1.216,0.0
2419,1.296,0.0
2420,1.314,0.058
2421,1.304,0.056
2422,1.298,0.056
2423,1.3,0.056
2424,1.304,0.056
2425,1.298,0.054
2426,1.296,0.056
2427,1.29,0.054
2428,1.278,0.0
2429,1.234,0.0
2430,1.236,0.0
2431,1.24,0.0
2432,1.244,0.0
2433,1.242,0.0
2434,1.248,0.0
2435,1.316,0.0
2436,1.358,0.09
2437,1.352,0.09
2438,1.342,0.088
2439,1.332,0.086
2440,1.336,0.088
2441,1.346,0.09
2442,1.35,0.092
2443,1.348,0.09
2444,1.336,0.088
2445,1.338,0.09
2446,1.328,0.086
2447,1.336,0.088
2448,1.336,0.088
2449,1.332,0.088
2450,1.284,0.0
2451,1.252,0.0
2452,1.258,0.0
2453,1.246,0.0
2454,1.246,0.0
2455,1.24,0.0
2456,1.238,0.0
2457,1.238,0.0
2458,1.222,0.0
2459,1.24,0.0
2460,1.252,0.0
2461,1.296,0.0
2462,1.326,0.064
2463,1.332,0.064
2464,1.326,0.062
2465,1.334,0.064
2466,1.33,0.064
2467,1.33,0.066
2468,1.318,0.062
2469,1.33,0.064
2470,1.38,0.112
2471,1.378,0.106
2472,1.362,0.096
2473,1.352,0.094
2474,1.354,0.094
2475,1.356,0.094
2476,1.354,0.094
2477,1.344,0.09
2478,1.348,0.092
2479,1.356,0.094
2480,1.348,0.092
2481,1.34,0.092
2482,1.346,0.096
2483,1.352,0.096
2484,1.354,0.096
2485,1.332,0.07
2486,1.254,0.0
2487,1.248,0.0
2488,1.25,0.0
2489,1.258,0.0
2490,1.27,0.0
2491,1.266,0.0
2492,1.266,0.0
2493,1.26,0.0
2494,1.272,0.0
2495,1.268,0.0
2496,1.26,0.0
2497,1.254,0.0
2498,1.254,0.0
2499,1.244,0.0
2500,1.248,0.0
2501,1.258,0.0
2502,1.334,0.064
2503,1.33,0.08
2504,1.392,0.152
2505,1.406,0.184
2506,1.46,0.228
2507,1.516,0.312
2508,1.51,0.314
2509,1.506,0.312
2510,1.504,0.314
2511,1.494,0.312
2512,1.502,0.318
2513,1.492,0.316
2514,1.43,0.222
2515,1.416,0.212
2516,1.406,0.208
2517,1.398,0.204
2518,1.392,0.204
2519,1.42,0.204
2520,1.72,0.198
2521,1.756,0.202
2522,1.612,0.082
2523,1.602,0.07
2524,1.598,0.07
2525,1.508,0.074
2526,1.316,0.0
2527,1.498,0.0
2528,1.59,0.048
2529,1.602,0.052
2530,1.58,0.054
2531,1.6,0.05
2532,1.602,0.05
2533,1.61,0.048
2534,1.612,0.048
2535,1.63,0.05
2536,1.636,0.054
2537,1.626,0.056
2538,1.626,0.056
2539,1.626,0.056
2540,1.616,0.058
2541,1.612,0.058
2542,1.618,0.058
2543,1.698,0.0
2544,1.728,0.076
2545,1.8,0.166
2546,1.786,0.176
2547,1.79,0.178
2548,1.788,0.178
2549,1.796,0.182
2550,1.8,0.182
2551,1.792,0.18
2552,1.784,0.178
2553,1.778,0.178
2554,1.766,0.156
2555,1.722,0.078
2556,1.726,0.08
2557,1.734,0.084
2558,1.686,0.0
2559,1.622,0.056
2560,1.618,0.056
2561,1.614,0.058
2562,1.62,0.056
2563,1.618,0.056
2564,1.624,0.056
2565,1.636,0.054
2566,1.638,0.0
2567,1.65,0.0
2568,1.64,0.0
2569,1.642,0.0
2570,1.626,0.0
2571,1.628,0.0
2572,1.626,0.0
2573,1.63,0.0
2574,1.624,0.0
2575,1.63,0.0
2576,1.638,0.0
2577,1.636,0.0
2578,1.618,0.0
2579,1.622,0.0
2580,1.71,0.046
2581,1.742,0.096
2582,1.622,0.1
2583,1.69,0.102
2584,2.352,0.094
2585,2.138,0.092
2586,1.53,0.1
2587,2.414,0.408
2588,2.092,0.376
2589,2.858,0.522
2590,3.122,0.51
2591,3.092,0.502
2592,3.054,0.478
2593,3.026,0.472
2594,3.002,0.464
2595,2.686,0.326
2596,1.468,0.074
2597,1.434,0.0
2598,1.38,0.0
2599,1.378,0.0
2600,1.388,0.0
2601,1.406,0.0
2602,1.41,0.0
2603,1.412,0.0
2604,1.412,0.0
2605,1.414,0.0
2606,1.408,0.0
2607,1.41,0.0
2608,1.416,0.0
2609,1.422,0.0
2610,1.42,0.0
2611,1.41,0.0
2612,1.41,0.0
2613,1.412,0.0
2614,1.408,0.0
2615,1.402,0.0
2616,1.394,0.0
2617,1.48,0.058
2618,1.512,0.11
2619,1.512,0.11
2620,1.506,0.108
2621,1.458,0.106
2622,1.65,0.114
2623,1.766,0.124
2624,1.762,0.124
2625,1.76,0.122
2626,1.758,0.12
2627,1.756,0.12
2628,1.812,0.166
2629,1.848,0.232
2630,1.914,0.314
2631,1.93,0.356
